simple_queue 201818426 192.168.0.19 Fail 10:58:58_10-25-2019 DIFF: User 1 Kernel 0
simple_queue 201818426 192.168.0.19 Fail 11:46:11_10-25-2019 DIFF: User 2985 Kernel 1988
simple_queue 201818426 192.168.0.19 Fail 11:52:10_10-25-2019 DIFF: User 2 Kernel 995
simple_queue 201818426 192.168.0.19 Fail 12:16:31_10-25-2019 DIFF: User 2985 Kernel 0
simple_queue 201818426 192.168.0.19 Fail 12:18:45_10-25-2019 DIFF: User 2 Kernel 0
